"time","station","Cond","DOpct","Sal","Temp","Turb","pH"
2022-04-15 20:45:00.000 -0400,Ada,537.5,194.1,0.33,9.26,10.57,14.22
2022-04-15 21:00:00.000 -0400,Ada,533.4,194.6,0.33,9.27,11.44,14.25
2022-04-15 21:15:00.000 -0400,Ada,528.6,194.9,0.33,9.26,10.92,14.03
2022-04-15 21:30:00.000 -0400,Ada,531.5,196.1,0.33,9.26,12.84,14.0
2022-04-15 21:45:00.000 -0400,Ada,530.9,195.6,0.33,9.26,13.5,14.23
2022-04-15 22:00:00.000 -0400,Ada,527.6,197.1,0.33,9.27,11.01,13.84
2022-04-15 22:15:00.000 -0400,Ada,528.9,195.0,0.33,9.26,11.55,14.15
2022-04-15 22:30:00.000 -0400,Ada,528.7,194.9,0.33,9.25,15.98,14.06
2022-04-15 22:45:00.000 -0400,Ada,529.7,195.4,0.33,9.25,13.58,14.18
2022-04-15 23:00:00.000 -0400,Ada,531.2,192.2,0.33,9.25,17.5,14.08
2022-04-15 23:15:00.000 -0400,Ada,529.7,195.4,0.33,9.25,12.36,14.0
2022-04-15 23:30:00.000 -0400,Ada,529.2,193.4,0.33,9.24,12.39,14.03
2022-04-15 23:45:00.000 -0400,Ada,531.6,195.9,0.33,9.26,10.95,13.93
2022-04-16 00:00:00.000 -0400,Ada,524.9,192.3,0.33,9.25,12.76,14.0
2022-04-16 00:15:00.000 -0400,Ada,526.4,195.8,0.33,9.26,11.84,13.9
2022-04-16 00:30:00.000 -0400,Ada,525.3,193.8,0.33,9.25,12.83,14.01
2022-04-16 00:45:00.000 -0400,Ada,526.1,194.4,0.33,9.25,11.55,13.81
2022-04-16 01:00:00.000 -0400,Ada,527.6,193.2,0.33,9.25,12.11,13.86
2022-04-16 01:15:00.000 -0400,Ada,530.3,193.0,0.33,9.24,12.01,13.98
2022-04-16 01:30:00.000 -0400,Ada,528.9,195.0,0.33,9.26,14.07,13.9
2022-04-16 01:45:00.000 -0400,Ada,527.6,194.7,0.33,9.25,12.28,13.74
2022-04-16 02:00:00.000 -0400,Ada,527.6,185.3,0.33,9.23,13.16,13.9
2022-04-16 02:15:00.000 -0400,Ada,528.3,191.1,0.33,9.25,12.44,13.79
2022-04-16 02:30:00.000 -0400,Ada,530.4,188.2,0.33,9.22,15.8,13.79
2022-04-16 02:45:00.000 -0400,Ada,531.2,177.8,0.33,9.17,11.37,13.65
2022-04-16 03:00:00.000 -0400,Ada,531.4,185.4,0.33,9.15,10.75,13.93
2022-04-16 03:15:00.000 -0400,Ada,535.1,183.4,0.33,9.19,12.18,13.82
2022-04-16 03:30:00.000 -0400,Ada,530.5,187.3,0.33,9.2,13.05,13.77
2022-04-16 03:45:00.000 -0400,Ada,527.2,181.0,0.33,9.16,14.6,13.78
2022-04-16 04:00:00.000 -0400,Ada,525.1,181.1,0.33,9.06,13.27,13.69
2022-04-16 04:15:00.000 -0400,Ada,530.5,178.9,0.33,9.15,10.63,13.76
2022-04-16 04:30:00.000 -0400,Ada,530.7,176.9,0.33,9.13,11.43,13.78
2022-04-16 04:45:00.000 -0400,Ada,533.2,179.0,0.33,9.15,12.39,13.72
2022-04-16 05:00:00.000 -0400,Ada,530.2,169.7,0.33,9.1,11.52,13.78
2022-04-16 05:15:00.000 -0400,Ada,533.7,178.3,0.33,9.15,11.34,13.66
2022-04-16 05:30:00.000 -0400,Ada,534.6,180.6,0.33,9.18,10.34,13.69
2022-04-16 05:45:00.000 -0400,Ada,534.6,181.7,0.33,9.16,10.75,13.73
2022-04-16 06:00:00.000 -0400,Ada,536.7,174.9,0.34,9.09,10.98,13.75
2022-04-16 06:15:00.000 -0400,Ada,534.8,175.4,0.34,9.07,10.91,13.61
2022-04-16 06:30:00.000 -0400,Ada,543.6,176.5,0.34,9.13,10.8,13.69
2022-04-16 06:45:00.000 -0400,Ada,538.3,177.0,0.34,9.13,10.52,13.7
2022-04-16 07:00:00.000 -0400,Ada,532.3,153.8,0.33,9.04,11.45,13.46
2022-04-16 07:15:00.000 -0400,Ada,528.1,155.9,0.33,8.49,11.32,13.71
2022-04-16 07:30:00.000 -0400,Ada,531.7,131.0,0.33,8.32,11.4,13.54
2022-04-16 07:45:00.000 -0400,Ada,531.1,139.5,0.33,8.42,11.11,13.42
2022-04-16 08:00:00.000 -0400,Ada,529.5,127.7,0.33,8.38,11.93,13.45
2022-04-16 08:15:00.000 -0400,Ada,528.1,125.6,0.33,8.26,12.45,13.51
2022-04-16 08:30:00.000 -0400,Ada,546.8,150.9,0.34,8.42,10.03,13.45
2022-04-16 08:45:00.000 -0400,Ada,537.6,163.0,0.34,8.65,13.14,13.51
2022-04-16 09:00:00.000 -0400,Ada,537.7,158.4,0.34,8.76,11.95,13.48
2022-04-16 09:15:00.000 -0400,Ada,539.0,141.7,0.34,8.58,11.87,13.46
2022-04-16 09:30:00.000 -0400,Ada,542.5,165.2,0.34,8.71,11.6,13.61
2022-04-16 09:45:00.000 -0400,Ada,549.6,172.8,0.34,8.77,17.05,13.66
2022-04-16 10:00:00.000 -0400,Ada,540.7,159.9,0.34,8.85,15.8,13.55
2022-04-16 10:15:00.000 -0400,Ada,531.6,140.3,0.34,8.58,13.65,13.4
2022-04-16 10:30:00.000 -0400,Ada,537.6,149.4,0.34,8.62,12.47,13.54
2022-04-16 10:45:00.000 -0400,Ada,543.4,159.1,0.34,8.75,13.75,13.52
2022-04-16 11:00:00.000 -0400,Ada,543.1,173.8,0.34,8.98,18.46,13.49
2022-04-16 11:15:00.000 -0400,Ada,543.1,157.7,0.34,8.94,10.57,13.61
2022-04-16 11:30:00.000 -0400,Ada,540.6,173.3,0.34,8.93,14.96,13.45
2022-04-16 11:45:00.000 -0400,Ada,542.5,158.6,0.34,8.87,25.64,13.9
2022-04-16 12:00:00.000 -0400,Ada,540.4,159.7,0.34,8.8,14.61,13.59
2022-04-16 12:15:00.000 -0400,Ada,549.5,167.0,0.34,8.9,15.91,13.77
2022-04-16 12:30:00.000 -0400,Ada,547.1,179.3,0.34,9.11,13.8,13.5
2022-04-16 12:45:00.000 -0400,Ada,548.0,181.1,0.34,9.14,13.67,13.62
2022-04-16 13:00:00.000 -0400,Ada,549.2,185.7,0.34,9.19,16.02,13.63
2022-04-16 13:15:00.000 -0400,Ada,551.1,183.2,0.34,9.14,15.06,13.72
2022-04-16 13:30:00.000 -0400,Ada,549.5,173.8,0.34,9.14,13.28,13.81
2022-04-16 13:45:00.000 -0400,Ada,549.9,180.6,0.34,9.16,13.97,14.15
2022-04-16 14:00:00.000 -0400,Ada,554.6,187.6,0.35,9.19,14.0,13.74
2022-04-16 14:15:00.000 -0400,Ada,552.8,186.8,0.35,9.19,13.69,13.83
2022-04-16 14:30:00.000 -0400,Ada,549.0,179.9,0.34,9.16,15.03,13.94
2022-04-16 14:45:00.000 -0400,Ada,548.6,193.0,0.34,9.19,23.78,13.72
2022-04-16 15:00:00.000 -0400,Ada,547.9,183.5,0.34,9.2,15.4,13.8
2022-04-16 15:15:00.000 -0400,Ada,553.5,191.3,0.35,9.24,14.94,13.74
2022-04-16 15:30:00.000 -0400,Ada,554.5,193.8,0.35,9.27,20.22,13.86
2022-04-16 15:45:00.000 -0400,Ada,554.3,192.6,0.35,9.29,14.31,13.93
2022-04-16 16:00:00.000 -0400,Ada,553.7,188.1,0.34,9.24,15.23,14.07
2022-04-16 16:15:00.000 -0400,Ada,553.6,189.5,0.35,9.23,16.99,13.84
2022-04-16 16:30:00.000 -0400,Ada,544.1,192.9,0.34,9.18,15.33,13.82
2022-04-16 16:45:00.000 -0400,Ada,554.0,186.6,0.34,9.2,15.12,14.06
2022-04-16 17:00:00.000 -0400,Ada,556.5,192.6,0.34,9.23,24.35,14.22
2022-04-16 17:15:00.000 -0400,Ada,585.8,184.7,0.36,9.26,46.09,14.74
2022-04-16 17:30:00.000 -0400,Ada,591.4,172.4,0.36,9.2,19.6,15.47
2022-04-16 17:45:00.000 -0400,Ada,559.0,178.5,0.34,9.28,16.2,14.78
2022-04-16 18:00:00.000 -0400,Ada,553.8,176.8,0.34,9.22,16.61,14.61
2022-04-16 18:15:00.000 -0400,Ada,563.4,182.1,0.35,9.21,13.99,14.55
2022-04-16 18:30:00.000 -0400,Ada,565.3,188.7,0.35,9.27,26.68,14.64
2022-04-16 18:45:00.000 -0400,Ada,580.8,173.8,0.35,9.24,16.8,15.34
2022-04-16 19:00:00.000 -0400,Ada,568.1,173.9,0.35,9.27,18.24,14.6
2022-04-16 19:15:00.000 -0400,Ada,600.8,171.0,0.36,9.23,41.73,15.47
2022-04-16 19:30:00.000 -0400,Ada,561.3,183.7,0.35,9.27,21.13,14.22
2022-04-16 19:45:00.000 -0400,Ada,579.0,175.1,0.35,9.2,39.99,15.0
2022-04-16 20:00:00.000 -0400,Ada,572.7,175.9,0.35,9.21,50.46,14.44
2022-04-16 20:15:00.000 -0400,Ada,576.2,171.0,0.35,9.19,24.36,14.86
2022-04-16 20:30:00.000 -0400,Ada,569.3,172.8,0.35,9.21,20.85,14.45
2022-04-16 20:45:00.000 -0400,Ada,568.6,194.6,0.35,9.3,83.4,14.18
2022-04-16 21:00:00.000 -0400,Ada,568.8,178.2,0.35,9.26,27.45,14.57
2022-04-16 21:15:00.000 -0400,Ada,564.9,189.0,0.35,9.29,21.28,14.13
2022-04-16 21:30:00.000 -0400,Ada,575.9,180.5,0.36,9.26,22.61,14.13
2022-04-16 21:45:00.000 -0400,Ada,585.9,176.8,0.36,9.23,21.51,14.22
2022-04-16 22:00:00.000 -0400,Ada,547.1,184.7,0.34,9.2,20.66,14.04
2022-04-16 22:15:00.000 -0400,Ada,532.1,166.0,0.33,9.15,24.78,13.83
2022-04-16 22:30:00.000 -0400,Ada,549.3,163.5,0.34,9.01,22.74,13.73
2022-04-16 22:45:00.000 -0400,Ada,549.4,162.8,0.34,8.96,26.09,13.81
2022-04-16 23:00:00.000 -0400,Ada,552.1,151.4,0.34,9.01,23.16,13.8
2022-04-16 23:15:00.000 -0400,Ada,548.8,160.3,0.34,8.97,23.17,13.71
2022-04-16 23:30:00.000 -0400,Ada,547.8,160.5,0.34,9.0,24.55,13.67
2022-04-16 23:45:00.000 -0400,Ada,544.8,164.5,0.34,9.02,23.59,13.69
2022-04-17 00:00:00.000 -0400,Ada,548.5,167.1,0.34,9.05,25.63,13.61
2022-04-17 00:15:00.000 -0400,Ada,546.2,174.6,0.34,9.07,24.18,13.6
2022-04-17 00:30:00.000 -0400,Ada,544.6,169.2,0.34,9.06,25.44,13.64
2022-04-17 00:45:00.000 -0400,Ada,546.3,170.9,0.34,9.11,30.09,13.61
2022-04-17 01:00:00.000 -0400,Ada,550.0,165.8,0.35,9.1,27.47,13.59
2022-04-17 01:15:00.000 -0400,Ada,541.2,172.4,0.34,9.1,28.92,13.6
2022-04-17 01:30:00.000 -0400,Ada,547.7,170.0,0.34,9.11,29.49,13.55
2022-04-17 01:45:00.000 -0400,Ada,548.8,174.6,0.35,9.12,28.47,13.52
2022-04-17 02:00:00.000 -0400,Ada,546.9,169.1,0.34,9.1,29.09,13.51
2022-04-17 02:15:00.000 -0400,Ada,546.5,177.4,0.34,9.08,31.88,13.5
2022-04-17 02:30:00.000 -0400,Ada,548.8,169.9,0.35,9.1,30.97,13.49
2022-04-17 02:45:00.000 -0400,Ada,550.1,165.7,0.35,9.12,32.3,13.46
2022-04-17 03:00:00.000 -0400,Ada,547.9,177.8,0.35,9.16,35.64,13.46
2022-04-17 03:15:00.000 -0400,Ada,550.5,180.4,0.35,9.19,35.68,13.4
2022-04-17 03:30:00.000 -0400,Ada,553.1,178.2,0.35,9.15,59.62,13.46
2022-04-17 03:45:00.000 -0400,Ada,550.7,184.4,0.35,9.17,39.49,13.43
2022-04-17 04:00:00.000 -0400,Ada,552.1,185.0,0.35,9.21,37.71,13.53
2022-04-17 04:15:00.000 -0400,Ada,539.3,153.4,0.34,9.11,40.26,13.74
2022-04-17 04:30:00.000 -0400,Ada,545.5,129.6,0.34,8.68,40.01,13.78
2022-04-17 04:45:00.000 -0400,Ada,548.5,134.9,0.34,8.59,31.55,13.74
2022-04-17 05:00:00.000 -0400,Ada,543.9,124.8,0.34,8.55,38.06,13.62
2022-04-17 05:15:00.000 -0400,Ada,544.3,122.4,0.34,8.52,88.7,13.44
2022-04-17 05:30:00.000 -0400,Ada,544.0,125.6,0.34,8.49,25.62,13.43
2022-04-17 05:45:00.000 -0400,Ada,535.1,139.1,0.34,8.49,25.97,13.4
2022-04-17 06:00:00.000 -0400,Ada,544.5,128.4,0.34,8.48,23.04,13.39
2022-04-17 06:15:00.000 -0400,Ada,542.6,128.3,0.34,8.47,27.47,13.35
2022-04-17 06:30:00.000 -0400,Ada,544.3,127.0,0.34,8.48,36.56,13.28
2022-04-17 06:45:00.000 -0400,Ada,548.2,133.0,0.35,8.51,19.61,13.29
2022-04-17 07:00:00.000 -0400,Ada,546.3,134.6,0.35,8.52,27.13,13.26
2022-04-17 07:15:00.000 -0400,Ada,548.0,137.6,0.35,8.55,19.71,13.26
2022-04-17 07:30:00.000 -0400,Ada,545.5,134.8,0.35,8.55,18.2,13.18
2022-04-17 07:45:00.000 -0400,Ada,548.1,141.1,0.35,8.61,20.11,13.24
2022-04-17 08:00:00.000 -0400,Ada,549.6,145.0,0.35,8.69,19.62,13.31
2022-04-17 08:15:00.000 -0400,Ada,549.9,145.2,0.35,8.73,26.64,13.32
2022-04-17 08:30:00.000 -0400,Ada,550.1,145.7,0.35,8.73,17.86,13.24
2022-04-17 08:45:00.000 -0400,Ada,551.8,146.4,0.35,8.74,19.1,13.37
2022-04-17 09:00:00.000 -0400,Ada,552.5,146.7,0.35,8.76,17.26,13.5
2022-04-17 09:15:00.000 -0400,Ada,555.7,148.0,0.35,8.78,17.39,13.56
2022-04-17 09:30:00.000 -0400,Ada,560.8,147.2,0.35,8.74,10.31,13.65
2022-04-17 09:45:00.000 -0400,Ada,561.9,147.5,0.35,8.73,23.38,13.7
2022-04-17 10:00:00.000 -0400,Ada,560.9,148.4,0.35,8.76,21.86,13.81
2022-04-17 10:15:00.000 -0400,Ada,561.5,148.9,0.35,8.8,70.32,13.86
2022-04-17 10:30:00.000 -0400,Ada,563.3,149.2,0.35,8.81,12.41,13.95
2022-04-17 10:45:00.000 -0400,Ada,564.3,147.8,0.35,8.8,135.4,14.02
2022-04-17 11:00:00.000 -0400,Ada,566.5,148.6,0.35,8.8,11.4,14.06
2022-04-17 11:15:00.000 -0400,Ada,567.5,148.4,0.35,8.79,13.02,14.11
2022-04-17 11:30:00.000 -0400,Ada,569.6,148.8,0.35,8.79,10.74,14.19
2022-04-17 11:45:00.000 -0400,Ada,570.8,150.5,0.35,8.82,12.07,14.38
2022-04-17 12:00:00.000 -0400,Ada,572.1,152.0,0.35,8.87,10.65,14.47
2022-04-17 12:15:00.000 -0400,Ada,575.0,151.0,0.35,8.87,11.26,14.55
2022-04-17 12:30:00.000 -0400,Ada,575.8,150.1,0.35,8.82,12.43,14.52
2022-04-17 12:45:00.000 -0400,Ada,576.6,151.5,0.35,8.84,15.17,14.64
2022-04-17 13:00:00.000 -0400,Ada,578.7,150.7,0.35,8.83,11.56,14.65
2022-04-17 13:15:00.000 -0400,Ada,580.2,154.6,0.35,8.89,12.26,14.79
2022-04-17 13:30:00.000 -0400,Ada,580.5,153.9,0.35,8.91,12.35,14.79
2022-04-17 13:45:00.000 -0400,Ada,580.8,151.9,0.35,8.88,12.19,14.82
2022-04-17 14:00:00.000 -0400,Ada,583.4,150.8,0.36,8.84,9.16,14.85
2022-04-17 14:15:00.000 -0400,Ada,584.7,156.8,0.35,8.89,13.69,15.17
2022-04-17 14:30:00.000 -0400,Ada,586.2,155.4,0.35,8.94,10.28,15.12
2022-04-17 14:45:00.000 -0400,Ada,586.7,157.0,0.35,8.94,11.93,15.25
2022-04-17 15:00:00.000 -0400,Ada,584.6,159.4,0.36,8.97,12.26,14.9
2022-04-17 15:15:00.000 -0400,Ada,581.8,158.9,0.35,8.96,15.46,14.83
2022-04-17 15:30:00.000 -0400,Ada,585.5,159.9,0.36,9.01,13.55,15.03
2022-04-17 15:45:00.000 -0400,Ada,585.1,161.9,0.35,9.04,14.08,15.16
2022-04-17 16:00:00.000 -0400,Ada,587.2,163.8,0.35,9.08,11.85,15.22
2022-04-17 16:15:00.000 -0400,Ada,587.2,160.4,0.35,9.07,11.96,15.25
2022-04-17 16:30:00.000 -0400,Ada,588.2,164.6,0.35,9.12,9.06,15.3
2022-04-17 16:45:00.000 -0400,Ada,589.4,162.4,0.36,9.1,13.59,15.26
2022-04-17 17:00:00.000 -0400,Ada,588.4,161.9,0.36,9.08,10.76,15.18
2022-04-17 17:15:00.000 -0400,Ada,586.7,158.6,0.36,9.06,13.99,15.15
2022-04-17 17:30:00.000 -0400,Ada,584.9,156.5,0.35,9.04,24.75,15.05
2022-04-17 17:45:00.000 -0400,Ada,581.5,155.2,0.35,9.02,15.05,14.9
2022-04-17 18:00:00.000 -0400,Ada,582.0,156.7,0.35,9.03,14.21,14.85
2022-04-17 18:15:00.000 -0400,Ada,579.6,154.7,0.35,9.05,9.83,14.77
2022-04-17 18:30:00.000 -0400,Ada,579.7,155.7,0.35,9.05,11.15,14.74
2022-04-17 18:45:00.000 -0400,Ada,579.0,154.8,0.35,9.04,10.72,14.68
2022-04-17 19:00:00.000 -0400,Ada,580.7,154.9,0.36,9.04,13.25,14.59
2022-04-17 19:15:00.000 -0400,Ada,579.7,154.1,0.36,9.03,14.21,14.53
2022-04-17 19:30:00.000 -0400,Ada,577.9,153.1,0.36,9.03,10.03,14.48
2022-04-17 19:45:00.000 -0400,Ada,577.0,150.8,0.36,9.01,11.65,14.45
2022-04-17 20:00:00.000 -0400,Ada,576.4,152.8,0.36,9.04,9.8,14.26
2022-04-17 20:15:00.000 -0400,Ada,576.6,147.4,0.36,8.97,9.15,14.23
2022-04-17 20:30:00.000 -0400,Ada,576.7,147.4,0.36,8.96,9.33,14.18
2022-04-17 20:45:00.000 -0400,Ada,576.5,149.1,0.36,8.93,9.64,14.14
2022-04-17 21:00:00.000 -0400,Ada,577.6,145.8,0.36,8.9,9.68,14.07
2022-04-17 21:15:00.000 -0400,Ada,575.7,144.5,0.36,8.91,9.96,14.0
2022-04-17 21:30:00.000 -0400,Ada,575.3,141.8,0.36,8.91,10.25,13.95
2022-04-17 21:45:00.000 -0400,Ada,574.1,144.4,0.36,8.91,10.12,13.92
2022-04-17 22:00:00.000 -0400,Ada,577.5,150.2,0.36,8.89,10.87,13.82
2022-04-17 22:15:00.000 -0400,Ada,573.6,141.7,0.36,8.88,10.41,13.76
2022-04-17 22:30:00.000 -0400,Ada,576.9,147.4,0.36,8.9,13.83,13.72
2022-04-17 22:45:00.000 -0400,Ada,573.9,154.0,0.36,8.95,10.33,13.66
2022-04-17 23:00:00.000 -0400,Ada,570.7,140.5,0.36,8.91,9.26,13.63
2022-04-17 23:15:00.000 -0400,Ada,570.1,138.2,0.36,8.88,9.65,13.57
2022-04-17 23:30:00.000 -0400,Ada,570.2,136.2,0.36,8.84,9.33,13.5
2022-04-17 23:45:00.000 -0400,Ada,569.7,134.0,0.36,8.85,9.43,13.46
2022-04-18 00:00:00.000 -0400,Ada,578.4,146.0,0.37,8.85,9.04,13.44
2022-04-18 00:15:00.000 -0400,Ada,567.8,135.4,0.36,8.8,8.45,13.4
2022-04-18 00:30:00.000 -0400,Ada,568.9,133.3,0.36,8.79,8.38,13.33
2022-04-18 00:45:00.000 -0400,Ada,570.0,133.3,0.36,8.8,8.81,13.28
2022-04-18 01:00:00.000 -0400,Ada,568.8,136.4,0.36,8.78,9.08,13.25
2022-04-18 01:15:00.000 -0400,Ada,565.4,132.2,0.36,8.76,8.61,13.19
2022-04-18 01:30:00.000 -0400,Ada,562.4,134.2,0.36,8.76,9.11,13.15
2022-04-18 01:45:00.000 -0400,Ada,563.8,134.1,0.36,8.74,8.69,13.11
2022-04-18 02:00:00.000 -0400,Ada,571.7,143.9,0.36,8.71,8.88,13.04
2022-04-18 02:15:00.000 -0400,Ada,566.6,131.5,0.36,8.69,8.8,13.04
2022-04-18 02:30:00.000 -0400,Ada,561.9,128.3,0.36,8.68,8.78,12.98
2022-04-18 02:45:00.000 -0400,Ada,564.4,129.4,0.36,8.66,9.7,12.91
2022-04-18 03:00:00.000 -0400,Ada,562.6,132.0,0.36,8.7,10.18,12.87
2022-04-18 03:15:00.000 -0400,Ada,562.8,126.4,0.36,8.66,9.59,12.83
2022-04-18 03:30:00.000 -0400,Ada,562.0,125.1,0.36,8.65,10.29,12.77
2022-04-18 03:45:00.000 -0400,Ada,557.7,125.4,0.36,8.61,9.45,12.72
2022-04-18 04:00:00.000 -0400,Ada,558.4,124.7,0.36,8.66,9.1,12.67
2022-04-18 04:15:00.000 -0400,Ada,559.1,130.9,0.36,8.68,9.78,12.63
2022-04-18 04:30:00.000 -0400,Ada,556.0,122.3,0.36,8.63,9.79,12.58
2022-04-18 04:45:00.000 -0400,Ada,557.4,122.4,0.36,8.63,10.17,12.55
2022-04-18 05:00:00.000 -0400,Ada,556.2,123.4,0.36,8.61,9.65,12.49
2022-04-18 05:15:00.000 -0400,Ada,555.3,121.7,0.36,8.59,9.35,12.43
2022-04-18 05:30:00.000 -0400,Ada,553.7,129.8,0.36,8.64,9.36,12.39
2022-04-18 05:45:00.000 -0400,Ada,552.8,134.4,0.36,8.68,9.54,12.34
2022-04-18 06:00:00.000 -0400,Ada,551.9,130.8,0.36,8.68,9.74,12.3
2022-04-18 06:15:00.000 -0400,Ada,552.8,128.7,0.36,8.65,9.01,12.26
2022-04-18 06:30:00.000 -0400,Ada,551.5,129.9,0.36,8.65,9.51,12.23
2022-04-18 06:45:00.000 -0400,Ada,551.1,133.6,0.36,8.66,9.87,12.18
2022-04-18 07:00:00.000 -0400,Ada,551.6,132.2,0.36,8.64,11.0,12.17
2022-04-18 07:15:00.000 -0400,Ada,551.1,133.8,0.36,8.7,13.57,12.14
2022-04-18 07:30:00.000 -0400,Ada,551.2,134.1,0.36,8.72,15.06,12.16
2022-04-18 07:45:00.000 -0400,Ada,557.6,137.9,0.36,8.69,12.67,12.18
2022-04-18 08:00:00.000 -0400,Ada,552.5,132.7,0.36,8.64,9.89,12.12
2022-04-18 08:15:00.000 -0400,Ada,554.6,134.3,0.36,8.66,14.9,12.2
2022-04-18 08:30:00.000 -0400,Ada,551.4,135.9,0.36,8.72,10.29,12.18
2022-04-18 08:45:00.000 -0400,Ada,552.6,135.1,0.36,8.75,10.96,12.16
2022-04-18 09:00:00.000 -0400,Ada,548.0,134.3,0.36,8.76,17.65,12.04
2022-04-18 09:15:00.000 -0400,Ada,548.3,134.1,0.36,8.72,13.15,12.07
2022-04-18 09:30:00.000 -0400,Ada,552.7,135.4,0.36,8.7,9.12,12.14
2022-04-18 09:45:00.000 -0400,Ada,551.9,136.2,0.36,8.68,14.04,12.12
2022-04-18 10:00:00.000 -0400,Ada,552.8,132.7,0.36,8.6,15.49,12.05
2022-04-18 10:15:00.000 -0400,Ada,560.5,132.2,0.37,8.52,11.92,12.09
2022-04-18 10:30:00.000 -0400,Ada,555.7,129.6,0.36,8.47,13.25,11.99
2022-04-18 10:45:00.000 -0400,Ada,559.9,130.6,0.37,8.45,13.04,11.99
2022-04-18 11:00:00.000 -0400,Ada,561.6,129.0,0.37,8.39,13.99,12.02
2022-04-18 11:15:00.000 -0400,Ada,561.0,132.7,0.37,8.42,26.33,11.97
2022-04-18 11:30:00.000 -0400,Ada,560.6,139.0,0.37,8.48,10.54,12.2
2022-04-18 11:45:00.000 -0400,Ada,559.9,133.6,0.37,8.46,12.53,12.09
2022-04-18 12:00:00.000 -0400,Ada,562.8,135.4,0.37,8.44,9.99,12.12
2022-04-18 12:15:00.000 -0400,Ada,563.4,137.7,0.37,8.46,10.34,12.17
2022-04-18 12:30:00.000 -0400,Ada,565.5,138.7,0.37,8.45,15.14,12.04
2022-04-18 12:45:00.000 -0400,Ada,561.8,140.5,0.37,8.51,14.66,12.21
2022-04-18 13:00:00.000 -0400,Ada,566.4,141.1,0.37,8.54,14.44,12.14
2022-04-18 13:15:00.000 -0400,Ada,565.3,142.3,0.37,8.56,13.43,12.2
2022-04-18 13:30:00.000 -0400,Ada,565.8,139.4,0.37,8.53,11.61,12.18
2022-04-18 13:45:00.000 -0400,Ada,565.1,142.9,0.37,8.55,16.17,12.21
2022-04-18 14:00:00.000 -0400,Ada,565.2,141.6,0.37,8.56,11.03,12.21
2022-04-18 14:15:00.000 -0400,Ada,564.1,142.6,0.37,8.56,10.43,12.22
2022-04-18 14:30:00.000 -0400,Ada,567.5,143.4,0.37,8.59,7.85,12.33
2022-04-18 14:45:00.000 -0400,Ada,566.5,143.5,0.37,8.61,15.69,12.28
2022-04-18 15:00:00.000 -0400,Ada,566.4,145.3,0.37,8.63,10.76,12.39
2022-04-18 15:15:00.000 -0400,Ada,571.4,146.0,0.37,8.64,14.43,12.24
2022-04-18 15:30:00.000 -0400,Ada,566.8,147.3,0.37,8.63,14.35,12.23
2022-04-18 15:45:00.000 -0400,Ada,568.0,145.8,0.37,8.65,11.1,12.32
2022-04-18 16:00:00.000 -0400,Ada,567.5,145.5,0.37,8.65,12.33,12.34
2022-04-18 16:15:00.000 -0400,Ada,566.0,145.9,0.37,8.65,16.31,12.3
2022-04-18 16:30:00.000 -0400,Ada,568.4,148.0,0.37,8.66,14.05,12.41
2022-04-18 16:45:00.000 -0400,Ada,570.2,150.0,0.37,8.68,14.52,12.33
2022-04-18 17:00:00.000 -0400,Ada,569.5,147.6,0.37,8.7,11.95,12.35
2022-04-18 17:15:00.000 -0400,Ada,567.2,149.3,0.37,8.71,20.21,12.35
2022-04-18 17:30:00.000 -0400,Ada,572.2,149.2,0.37,8.73,11.36,12.38
2022-04-18 17:45:00.000 -0400,Ada,571.2,150.1,0.37,8.71,16.03,12.31
2022-04-18 18:00:00.000 -0400,Ada,569.6,149.8,0.37,8.73,14.4,12.32
2022-04-18 18:15:00.000 -0400,Ada,571.7,148.1,0.37,8.71,13.96,12.32
2022-04-18 18:30:00.000 -0400,Ada,573.5,150.6,0.37,8.75,16.32,12.25
2022-04-18 18:45:00.000 -0400,Ada,570.8,150.1,0.37,8.74,15.53,12.33
2022-04-18 19:00:00.000 -0400,Ada,572.9,149.7,0.37,8.72,13.03,12.34
2022-04-18 19:15:00.000 -0400,Ada,571.5,149.3,0.37,8.72,11.7,12.31
2022-04-18 19:30:00.000 -0400,Ada,570.1,149.9,0.37,8.75,18.15,12.35
2022-04-18 19:45:00.000 -0400,Ada,570.3,150.0,0.37,8.79,12.85,12.4
2022-04-18 20:00:00.000 -0400,Ada,570.0,152.2,0.37,8.88,15.53,12.45
2022-04-18 20:15:00.000 -0400,Ada,575.6,156.4,0.37,9.0,13.93,12.38
2022-04-18 20:30:00.000 -0400,Ada,570.6,155.3,0.37,9.03,10.89,12.38
2022-04-18 20:45:00.000 -0400,Ada,573.8,155.9,0.37,9.04,13.94,12.38
2022-04-18 21:00:00.000 -0400,Ada,568.6,154.0,0.37,9.03,16.49,12.36
2022-04-18 21:15:00.000 -0400,Ada,571.3,152.9,0.37,9.0,17.07,12.26
2022-04-18 21:30:00.000 -0400,Ada,565.6,153.4,0.37,8.99,11.73,12.23
2022-04-18 21:45:00.000 -0400,Ada,565.6,153.7,0.37,8.96,15.21,12.16
2022-04-18 22:00:00.000 -0400,Ada,558.4,152.1,0.36,8.94,20.36,12.17
2022-04-18 22:15:00.000 -0400,Ada,567.2,149.6,0.37,8.92,13.12,12.1
2022-04-18 22:30:00.000 -0400,Ada,559.6,150.1,0.37,8.93,20.22,12.05
2022-04-18 22:45:00.000 -0400,Ada,562.0,148.5,0.37,8.94,22.86,12.06
